DDO Code,DDO Name,Budget Code,Allotment Serial No,Allotment Date,Allotment ID,Alloted Amount,Expenditure,Surrender/Withdrwal,Deduct Amount,Balance
BLSHFW026,"Medical Officer I/c, G.K.B. Government Hospital, Jaleswar,",12-2210-03-103-1092-06001-000-11-1-0,2,18-Aug-17,330,5000,0,0,0,5000
BLSHFW026,"Medical Officer I/c, G.K.B. Government Hospital, Jaleswar,",12-2210-03-103-1092-01003-516-11-1-0,1,18-Aug-17,327,10000,0,0,0,10000
BLSHFW026,"Medical Officer I/c, G.K.B. Government Hospital, Jaleswar,",12-2210-03-103-1092-01003-516-11-1-0,3,18-Aug-17,331,10000,0,0,0,10000
BLSHUD003,Executive Officer Notified Area Council Nilagiri Nilagiri,13-3604-00-193-3050-80012-000-42-1-0,1,18-Aug-17,573,2363000,2363000,0,0,0
BLSPRD807,Block Development Officer Nilgiri,17-2501-01-001-3026-01003-136-42-1-0,1,18-Aug-17,574,485300,326468,0,0,158832
BLSREV023,Tahasildar Soro,03-2029-00-104-1448-01003-136-11-1-0,1,18-Aug-17,805,82026,72026,0,0,10000
BLSREV031,"Tahasildar, Bahanaga",03-2029-00-104-1448-09001-000-11-1-0,2,18-Aug-17,804,18135,18135,0,0,0
BLSREV031,"Tahasildar, Bahanaga",03-2029-00-104-1448-78012-000-11-1-0,1,18-Aug-17,803,36303,0,0,0,36303
BLSTRA001,Regional Transport Officer Balasore,21-2041-00-101-1175-01003-136-11-1-0,1,18-Aug-17,2764,1200000,1200000,0,0,0
BLSTRA001,Regional Transport Officer Balasore,21-2041-00-102-1454-01003-156-11-1-0,2,18-Aug-17,2766,300000,0,300000,0,0
BLSTRA001,Regional Transport Officer Balasore,21-2041-00-101-1175-01003-523-11-1-0,1,18-Aug-17,2765,300000,175030,100000,0,24970
BLSTRA001,Regional Transport Officer Balasore,21-2041-00-101-1175-01003-523-11-1-0,3,18-Aug-17,2767,50000,0,0,0,50000
BLSPRD805,Block Development Officer Jaleswar,17-2515-00-102-2445-01003-136-11-1-0,1,17-Aug-17,326,250000,250000,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,17-Aug-17,2763,268300,261500,0,0,6800
BLSTOU002,Tourist Officer Balasore,32-3452-80-001-0300-01003-136-11-1-0,1,17-Aug-17,2762,30000,29885,0,0,115
BLSTOU002,Tourist Officer Balasore,32-3452-80-001-0300-01003-136-11-1-0,1,17-Aug-17,2761,195000,180000,0,0,15000
BLSWEL001,District Welfare Officer Balasore,11-2225-02-794-0412-41078-908-23-1-2,1,17-Aug-17,2756,300000,300000,0,0,0
BLSWEL001,District Welfare Officer Balasore,11-2225-02-794-0412-41078-908-23-1-2,5,17-Aug-17,2760,200000,200000,0,0,0
BLSWEL001,District Welfare Officer Balasore,11-2225-02-794-0412-41078-908-23-1-2,4,17-Aug-17,2759,10000,9562,0,0,438
BLSWEL001,District Welfare Officer Balasore,11-2225-02-794-0412-41078-908-23-1-2,3,17-Aug-17,2758,300000,253956,0,0,46044
BLSWEL001,District Welfare Officer Balasore,11-2225-02-794-0412-41078-908-23-1-2,2,17-Aug-17,2757,300000,210347,0,0,89653
BLSHFW008,Medical Officer Community Health Centre Soro,12-2210-01-110-1016-08001-074-11-1-0,1,16-Aug-17,794,90000,90000,0,0,0
BLSHFW008,Medical Officer Community Health Centre Soro,12-2210-01-110-1016-08001-074-11-1-0,3,16-Aug-17,800,15000,0,0,0,15000
BLSHFW008,Medical Officer Community Health Centre Soro,12-2210-01-110-1016-08001-074-11-1-0,2,16-Aug-17,795,50000,33950,0,0,16050
BLSHFW012,Medical Officer Community Health Centre Basta,12-2210-03-103-1092-06001-000-11-1-0,2,16-Aug-17,335,20000,20000,0,0,0
BLSHFW012,Medical Officer Community Health Centre Basta,12-2210-03-103-1092-06001-000-11-1-0,4,16-Aug-17,337,20000,20000,0,0,0
BLSHFW012,Medical Officer Community Health Centre Basta,12-2210-03-103-1092-06001-000-11-1-0,3,16-Aug-17,336,25000,19000,0,0,6000
BLSHFW012,Medical Officer Community Health Centre Basta,12-2210-03-103-1092-06001-000-11-1-0,1,16-Aug-17,334,62000,43000,0,0,19000
BLSHFW012,Medical Officer Community Health Centre Basta,12-2210-03-103-1092-06001-000-11-1-0,6,16-Aug-17,339,150000,115100,0,0,34900
BLSHFW012,Medical Officer Community Health Centre Basta,12-2210-03-103-1092-06001-000-11-1-0,5,16-Aug-17,338,150000,83700,0,0,66300
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,1,16-Aug-17,793,120000,120000,0,0,0
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,2,16-Aug-17,796,70000,70000,0,0,0
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,5,16-Aug-17,799,50000,50000,0,0,0
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,3,16-Aug-17,797,4000,0,0,0,4000
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,4,16-Aug-17,798,30000,0,0,0,30000
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,6,16-Aug-17,801,50000,0,0,0,50000
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,7,16-Aug-17,802,50000,0,0,0,50000
BLSPRD801,Block Development Officer Bahanaga,17-2501-01-001-3026-01003-156-42-1-0,1,16-Aug-17,789,90000,90000,0,0,0
BLSPRD802,Block Development Officer Baliapal Basta,11-2225-80-001-0308-06001-000-11-1-0,1,16-Aug-17,340,315000,135000,0,0,180000
BLSPRD803,Block Development Officer Basta,17-2515-00-102-3028-01003-403-42-1-0,1,16-Aug-17,341,315000,210000,0,0,105000
BLSPRD804,Block Development Officer Bhogarai,17-2515-00-102-3028-01003-156-42-1-0,1,16-Aug-17,202,420000,330000,0,0,90000
BLSPRD805,Block Development Officer Jaleswar,17-2515-00-102-2445-01003-136-11-1-0,1,16-Aug-17,325,255000,225000,0,0,30000
BLSPRD806,Block Development Officer Khaira Soro,17-2515-00-102-2445-01003-156-11-1-0,1,16-Aug-17,790,285000,255000,0,0,30000
BLSPRD807,Block Development Officer Nilgiri,17-3451-00-090-1032-01003-560-11-1-0,1,16-Aug-17,570,315000,315000,0,0,0
BLSPRD808,Block Development Officer Oupada Nilgiri,17-3451-00-090-1032-01003-560-11-1-0,1,16-Aug-17,571,180000,120000,0,0,60000
BLSPRD809,Block Development Officer Remuna Balasore,17-2501-01-001-3026-01003-136-42-1-0,1,16-Aug-17,2747,180000,180000,0,0,0
BLSPRD810,Block Development Officer Simulia Soro,17-2515-00-102-3028-01003-136-42-1-0,1,16-Aug-17,791,240000,240000,0,0,0
BLSPRD811,Block Development Officer Soro,17-3451-00-090-1032-01003-560-11-1-0,1,16-Aug-17,792,195000,195000,0,0,0
BLSPRD812,Block Development Officer Sadar Balasore,17-2515-00-102-3028-01003-403-42-1-0,1,16-Aug-17,2748,390000,315000,0,0,75000
BLSWEL001,District Welfare Officer Balasore,11-2225-02-794-0412-41078-908-23-1-2,1,16-Aug-17,2749,300000,0,0,0,300000
BLSWEL005,Project Director Integrated Tribal Development Agency,11-2059-80-800-1909-21114-000-11-1-0,1,16-Aug-17,572,2300000,2300000,0,0,0
BLSWOR001,Executive Engineer Mechanical Roads & Building Division,07-2059-80-001-0442-01003-516-11-1-0,1,16-Aug-17,2750,10000,10000,0,0,0
BLSWOR001,Executive Engineer Mechanical Roads & Building Division,07-2059-80-001-0442-08001-154-11-1-0,1,16-Aug-17,2753,30000,23672,0,0,6328
BLSWOR002,Executive Engineer Roads & Building Division Balasore,07-2059-80-001-0442-01004-000-11-1-0,1,16-Aug-17,2755,15000,14998,0,0,2
BLSWOR002,Executive Engineer Roads & Building Division Balasore,07-2059-80-001-0442-01004-000-11-1-0,1,16-Aug-17,2751,20000,0,0,0,20000
BLSWOR006,"Executive Engineer, Balasore(R &B) Division-II,Balasore",07-2059-80-001-0442-08001-074-11-1-0,1,16-Aug-17,2754,50000,50000,0,0,0
BLSWOR006,"Executive Engineer, Balasore(R &B) Division-II,Balasore",07-2059-80-001-0442-08001-154-11-1-0,1,16-Aug-17,2752,20000,15012,0,0,4988
BLSHOM008,Superintendent of Police Balasore,01-2055-00-109-0321-09001-000-11-1-0,1,11-Aug-17,2740,84000,0,0,0,84000
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,1,11-Aug-17,2741,200000,200000,0,0,0
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,2,11-Aug-17,2742,200000,200000,0,0,0
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,3,11-Aug-17,2743,20000,20000,0,0,0
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,4,11-Aug-17,2744,135000,135000,0,0,0
BLSFIN007,Sub-Treasury Officer Basta,05-2054-00-097-0534-01004-000-11-1-0,1,10-Aug-17,333,39688,39688,0,0,0
BLSFIN012,Treasury Officer Balasore,05-2054-00-097-0534-01004-000-11-1-0,1,10-Aug-17,2716,14398,14398,0,0,0
BLSFIN013,"Asst. Commissioner of Commercial Taxes,Unified Check",05-2040-00-001-1515-08001-154-11-1-0,1,10-Aug-17,322,2059,2059,0,0,0
BLSFIN013,"Asst. Commissioner of Commercial Taxes,Unified Check",05-2040-00-001-1515-08001-397-11-1-0,2,10-Aug-17,323,27385,27385,0,0,0
BLSFIN013,"Asst. Commissioner of Commercial Taxes,Unified Check",05-2040-00-001-1515-08001-397-11-1-0,3,10-Aug-17,324,119990,112279,0,0,7711
BLSIPR001,District Information & Public Relations Officer Balasore,25-2220-60-106-0321-01004-000-11-1-0,1,10-Aug-17,2739,3000,0,0,0,3000
BLSPRD001,District Panchayat Officer Balasore,17-2515-00-001-3027-01003-136-42-1-0,1,10-Aug-17,2745,105000,105000,0,0,0
BLSPRD002,Executive Officer Zilaparisad Balasore,17-3604-00-196-3098-78606-000-42-1-0,1,10-Aug-17,2746,30000,0,0,0,30000
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,10-Aug-17,2736,800000,800000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,1,10-Aug-17,2717,1000000,1000000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,2,10-Aug-17,2718,1320000,0,1320000,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,3,10-Aug-17,2719,100000,100000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,4,10-Aug-17,2720,7000,7000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,5,10-Aug-17,2721,3535,3535,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,6,10-Aug-17,2722,10000,10000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,9,10-Aug-17,2725,2000,2000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,10,10-Aug-17,2726,2000,2000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,8,10-Aug-17,2724,2000,1430,0,0,570
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,7,10-Aug-17,2723,3000,573,0,0,2427
BLSWAT002,Executive Engineer Minor Irrigation Division Balasore,20-2700-80-800-1012-78037-000-11-1-0,1,10-Aug-17,2738,360000,360000,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,1,09-Aug-17,2706,1089227,1089227,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,2,09-Aug-17,2707,259885,259885,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,1,09-Aug-17,2708,359321,359321,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,2,09-Aug-17,2709,730220,730220,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,3,09-Aug-17,2710,861939,861939,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,4,09-Aug-17,2711,1667313,1667313,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,5,09-Aug-17,2712,710044,710044,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,6,09-Aug-17,2713,920521,920521,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,7,09-Aug-17,2714,639501,639501,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-101-1791-01003-156-11-1-0,8,09-Aug-17,2715,1261131,858375,402756,0,0
BLSHFW016,Medical Officer Community Health Centre Remuna Balasore,12-2210-03-103-1092-08001-074-11-1-0,3,09-Aug-17,2697,4000,0,0,0,4000
BLSHFW016,Medical Officer Community Health Centre Remuna Balasore,12-2210-03-103-1092-08001-074-11-1-0,4,09-Aug-17,2698,30000,20351,0,0,9649
BLSHFW016,Medical Officer Community Health Centre Remuna Balasore,12-2210-03-103-1092-08001-074-11-1-0,1,09-Aug-17,2695,85000,70000,0,0,15000
BLSHFW016,Medical Officer Community Health Centre Remuna Balasore,12-2210-03-103-1092-08001-074-11-1-0,2,09-Aug-17,2696,30000,15000,0,0,15000
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-403-11-1-0,1,09-Aug-17,2699,6000,6000,0,0,0
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-403-11-1-0,2,09-Aug-17,2700,8000,8000,0,0,0
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-403-11-1-0,3,09-Aug-17,2701,600,600,0,0,0
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,09-Aug-17,2694,77100,0,0,0,77100
BLSREV011,Sub-Registrar Basta,03-2030-03-001-0308-01003-136-11-1-0,1,09-Aug-17,330,100000,100000,0,0,0
BLSREV011,Sub-Registrar Basta,03-2030-03-001-0308-01003-136-11-1-0,3,09-Aug-17,332,5000,5000,0,0,0
BLSREV011,Sub-Registrar Basta,03-2030-03-001-0308-01003-136-11-1-0,2,09-Aug-17,331,100000,60551,0,0,39449
BLSREV013,Sub-Registrar Jaleswarpur Bhogarai,03-2030-03-001-0308-01003-136-11-1-0,1,09-Aug-17,199,100000,100000,0,0,0
BLSREV013,Sub-Registrar Jaleswarpur Bhogarai,03-2030-03-001-0308-01003-156-11-1-0,2,09-Aug-17,200,100000,100000,0,0,0
BLSREV013,Sub-Registrar Jaleswarpur Bhogarai,03-2030-03-001-0308-01003-403-11-1-0,3,09-Aug-17,201,20000,6520,0,0,13480
BLSREV014,Sub-Registrar Khaira Soro,03-2030-03-001-0308-01003-136-11-1-0,1,09-Aug-17,787,50000,50000,0,0,0
BLSREV014,Sub-Registrar Khaira Soro,03-2030-03-001-0308-01003-136-11-1-0,2,09-Aug-17,788,5000,5000,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,09-Aug-17,2702,800000,800000,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,09-Aug-17,2703,5400,5400,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,09-Aug-17,2704,6000,6000,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,09-Aug-17,2705,285300,285300,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,1,09-Aug-17,2732,95000,95000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,4,09-Aug-17,2735,2000,2000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,2,09-Aug-17,2733,125400,12426,108524,0,4450
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-107-0308-06001-000-11-1-0,3,09-Aug-17,2734,10000,0,0,0,10000
BLSHFW013,Medical Officer Community Health Centre Berhampur,12-2210-06-101-2791-01004-000-11-1-0,1,08-Aug-17,569,150000,150000,0,0,0
BLSHFW014,Medical Officer Community Health Centre Gopalpur Soro,12-2210-03-110-1016-01003-516-11-1-0,2,08-Aug-17,784,30000,30000,0,0,0
BLSHFW014,Medical Officer Community Health Centre Gopalpur Soro,12-2210-03-110-1016-01003-516-11-1-0,4,08-Aug-17,786,40000,40000,0,0,0
BLSHFW014,Medical Officer Community Health Centre Gopalpur Soro,12-2210-03-110-1016-01003-516-11-1-0,3,08-Aug-17,785,5000,4484,0,0,516
BLSHFW014,Medical Officer Community Health Centre Gopalpur Soro,12-2210-03-110-1016-01003-516-11-1-0,1,08-Aug-17,783,120000,30000,0,0,90000
BLSHOM011,"Jailor-Cum-Superintendant, Sub Jail, Jaleswar",01-2056-00-101-1402-08001-074-11-1-0,1,08-Aug-17,320,4000,4000,0,0,0
BLSHOM011,"Jailor-Cum-Superintendant, Sub Jail, Jaleswar",01-2056-00-101-1402-08001-074-11-1-0,1,08-Aug-17,321,75000,75000,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,08-Aug-17,2693,800000,800000,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-109-1261-01003-136-11-1-0,1,05-Aug-17,2688,860662,860662,0,0,0
BLSEDN003,"District Education Officer, Balasore",10-2202-02-109-1261-01003-156-11-1-0,2,05-Aug-17,2689,518326,518326,0,0,0
BLSIPR001,District Information & Public Relations Officer Balasore,25-2220-60-106-0321-01004-000-11-1-0,1,05-Aug-17,2684,225000,220000,0,0,5000
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-136-11-1-0,1,05-Aug-17,2690,6000,6000,0,0,0
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-156-11-1-0,2,05-Aug-17,2691,8000,8000,0,0,0
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-403-11-1-0,3,05-Aug-17,2692,600,600,0,0,0
BLSRDD001,Executive Engineer Rural Works Division Balasore,28-2059-80-001-0453-01004-000-11-1-0,1,05-Aug-17,2685,115000,115000,0,0,0
BLSRDD001,Executive Engineer Rural Works Division Balasore,28-2059-80-001-0453-01004-000-11-1-0,2,05-Aug-17,2686,60000,60000,0,0,0
BLSRDD001,Executive Engineer Rural Works Division Balasore,28-2059-80-001-0453-01004-000-11-1-0,3,05-Aug-17,2687,23000,17940,0,0,5060
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,1,05-Aug-17,2727,400000,400000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,2,05-Aug-17,2728,528000,182115,345885,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,3,05-Aug-17,2729,40000,40000,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,4,05-Aug-17,2730,400,400,0,0,0
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,5,05-Aug-17,2731,2000,2000,0,0,0
BLSAGR006,"Assistant Director of Horticulture ,Nilagiri",23-2401-00-001-0310-01004-000-11-1-0,1,04-Aug-17,568,44190,0,0,0,44190
BLSWEL005,Project Director Integrated Tribal Development Agency,11-2225-80-800-0743-41048-921-11-1-0,1,04-Aug-17,567,1425000,1425000,0,0,0
BLSAGR001,District Agriculture Officer Jaleswar,23-2401-00-001-0309-01003-136-11-1-0,1,03-Aug-17,306,874500,874500,0,0,0
BLSAGR001,District Agriculture Officer Jaleswar,23-2401-00-001-1159-06001-000-11-1-0,3,03-Aug-17,308,8200,0,0,0,8200
BLSAGR001,District Agriculture Officer Jaleswar,23-2401-00-001-0309-01003-156-11-1-0,2,03-Aug-17,307,3389700,1828011,0,0,1561689
BLSEDN014,Head Master Government High School Khaira Soro,10-2202-02-109-1261-01003-403-11-1-0,2,03-Aug-17,773,42100,42100,0,0,0
BLSEDN014,Head Master Government High School Khaira Soro,10-2202-02-109-1261-01003-136-11-1-0,1,03-Aug-17,781,892000,892000,0,0,0
BLSEDN014,Head Master Government High School Khaira Soro,10-2202-02-109-1261-01003-156-11-1-0,1,03-Aug-17,775,1102000,359164,0,0,742836
BLSEDN019,Head Master Satyananda High School Soro,10-2202-02-109-1261-01003-403-11-1-0,2,03-Aug-17,774,76500,76500,0,0,0
BLSEDN019,Head Master Satyananda High School Soro,10-2202-02-109-1261-01003-403-11-1-0,1,03-Aug-17,782,1429000,1429000,0,0,0
BLSEDN019,Head Master Satyananda High School Soro,10-2202-02-109-1261-01003-156-11-1-0,1,03-Aug-17,776,1839000,733158,0,0,1105842
BLSFAR002,Chief District Veterinary Officer Balasore,33-2404-00-001-0290-01003-523-11-1-0,1,03-Aug-17,2678,150000,150000,0,0,0
BLSFAR002,Chief District Veterinary Officer Balasore,33-2404-00-001-0290-01003-523-11-1-0,1,03-Aug-17,2674,1050,0,0,0,1050
BLSFAR003,Deputy Director Frozen Semen Bank Balasore,33-3451-00-090-0499-01003-560-11-1-0,1,03-Aug-17,2679,15000,0,0,0,15000
BLSFAR005,Farm Officer Veterinary Livestock Breeding and Dairy Farm,33-2403-00-102-0821-01003-403-11-1-0,1,03-Aug-17,2680,30000,30000,0,0,0
BLSFAR006,Sub-Divisional Veterinary Officer Balasore,33-2403-00-101-0646-01004-000-11-1-0,1,03-Aug-17,2681,200000,200000,0,0,0
BLSFAR007,Sub-Divisional Veterinary Officer Nilgiri,33-2403-00-101-0646-01003-136-11-1-0,1,03-Aug-17,548,90000,90000,0,0,0
BLSHFW014,Medical Officer Community Health Centre Gopalpur Soro,12-2210-03-110-1016-01003-516-11-1-0,1,03-Aug-17,777,25000,25000,0,0,0
BLSHFW014,Medical Officer Community Health Centre Gopalpur Soro,12-2210-03-110-1016-01003-516-11-1-0,2,03-Aug-17,780,10000,10000,0,0,0
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,1,03-Aug-17,778,10000,10000,0,0,0
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,2,03-Aug-17,779,10000,10000,0,0,0
BLSWCD009,District Social Welfare Officer Balasore,36-2235-02-001-0325-01003-403-11-1-0,3,03-Aug-17,2677,2000,2000,0,0,0
BLSWCD009,District Social Welfare Officer Balasore,36-2235-02-001-0325-01003-403-11-1-0,1,03-Aug-17,2675,2700,0,0,0,2700
BLSWCD009,District Social Welfare Officer Balasore,36-2235-02-001-0325-01003-403-11-1-0,2,03-Aug-17,2676,10000,0,0,0,10000
BLSWEL001,District Welfare Officer Balasore,11-4225-04-277-0649-37224-000-21-1-1,1,03-Aug-17,2682,6000000,0,0,0,6000000
BLSWEL001,District Welfare Officer Balasore,11-4225-04-277-0649-37224-000-21-1-1,1,03-Aug-17,2683,6000000,0,0,0,6000000
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-06001-000-11-1-0,2,03-Aug-17,551,100000,100000,0,0,0
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-06001-000-11-1-0,5,03-Aug-17,558,1000,0,0,0,1000
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-06001-000-11-1-0,6,03-Aug-17,560,4000,2070,0,0,1930
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-06001-000-11-1-0,4,03-Aug-17,556,5000,0,0,0,5000
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-01001-000-11-1-0,1,03-Aug-17,550,10000,0,0,0,10000
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-08001-074-11-1-0,7,03-Aug-17,563,100000,46465,0,0,53535
BLSWEL002,Head Mistress Government Girls High School Tenda Nilgiri,11-2225-02-277-0633-01003-156-11-1-0,3,03-Aug-17,553,200000,54854,0,0,145146
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,2,03-Aug-17,552,1100000,1100000,0,0,0
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,3,03-Aug-17,555,1900000,0,1900000,0,0
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,6,03-Aug-17,562,2000,2000,0,0,0
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,7,03-Aug-17,564,150000,150000,0,0,0
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,8,03-Aug-17,565,1000,1000,0,0,0
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,9,03-Aug-17,566,1000,0,0,0,1000
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,5,03-Aug-17,559,4000,650,0,0,3350
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,4,03-Aug-17,557,10000,1785,0,0,8215
BLSWEL003,Head Master Government High School Banabhuin Nilgiri,11-2225-80-800-2515-78345-000-21-1-2,1,03-Aug-17,549,50000,27779,0,0,22221
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,2,03-Aug-17,310,600000,600000,0,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,5,03-Aug-17,313,5000,5000,0,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,6,03-Aug-17,314,1500,1500,0,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,1,03-Aug-17,315,76000,31918,44082,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,7,03-Aug-17,316,500,500,0,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,9,03-Aug-17,318,500,500,0,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,10,03-Aug-17,319,500,500,0,0,0
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,4,03-Aug-17,312,1000,822,0,0,178
BLSWEL004,Head Master Government High School Kabatghati Jaleswar,11-2225-80-800-2515-78345-000-21-1-2,1,03-Aug-17,309,50000,0,36000,0,14000
